-0.01303399633616209, -0.006247435696423054, -0.01672429032623768
-0.0123044578358531, -0.006706620566546917, -0.01731766015291214
-0.014617450535297394, -0.007194420788437128, -0.016347333788871765
-0.013946241699159145, -0.006361686624586582, -0.016144396737217903
-0.012672084383666515, -0.006682829465717077, -0.015936946496367455
-0.011529574170708656, -0.006834384519606829, -0.015933135524392128
-0.013012224808335304, -0.008147301152348518, -0.01616852916777134
-0.013861791230738163, -0.006877597887068987, -0.01595631055533886
-0.014785232953727245, -0.005852705333381891, -0.015581267885863781
-0.013401668518781662, -0.007141709793359041, -0.016403542831540108
-0.013084222562611103, -0.0074415807612240314, -0.016268011182546616
-0.01370641402900219, -0.007371483836323023, -0.01611993834376335
-0.014721615239977837, -0.006397958844900131, -0.01653914339840412
-0.013963951729238033, -0.00569604616612196, -0.01688404008746147
-0.013183029368519783, -0.0065749641507864, -0.016813430935144424
-0.01413676142692566, -0.006780209951102734, -0.016566256061196327
-0.01458672620356083, -0.005724180489778519, -0.01600763387978077
-0.013943417929112911, -0.005566157400608063, -0.016350606456398964
-0.011648080311715603, -0.007058373652398586, -0.016614705324172974
-0.01334055420011282, -0.007223137654364109, -0.016407467424869537
-0.014214328490197659, -0.006972029805183411, -0.016400791704654694
-0.014113695360720158, -0.005938366521149874, -0.016150031238794327
-0.012145644053816795, -0.00476651918143034, -0.016329128295183182
-0.011485729366540909, -0.005996755789965391, -0.016727393493056297
-0.012786585837602615, -0.0058752307668328285, -0.016035184264183044
-0.013228793628513813, -0.0056829205714166164, -0.015970809385180473
-0.012350705452263355, -0.00444514025002718, -0.016587035730481148
-0.012563452124595642, -0.0052190604619681835, -0.01689872145652771
-0.013122806325554848, -0.005203292705118656, -0.016633884981274605
-0.014148334041237831, -0.004608125891536474, -0.016269005835056305
-0.014547349885106087, -0.004292799159884453, -0.016028685495257378
-0.01345453318208456, -0.00428101047873497, -0.01598312333226204
-0.012935235165059566, -0.00432945741340518, -0.01621532253921032
-0.011846322566270828, -0.00514522148296237, -0.016669774428009987
-0.013712894171476364, -0.005554478615522385, -0.01647796295583248
-0.014460568316280842, -0.0037969115655869246, -0.016703670844435692
-0.01212142501026392, -0.0045493775978684425, -0.016756141558289528
-0.012913722544908524, -0.0064700026996433735, -0.016816629096865654
-0.014213779009878635, -0.006445516832172871, -0.01643860712647438
-0.014010773971676826, -0.00496876472607255, -0.016646990552544594
-0.01264548022300005, -0.004573534242808819, -0.017162328585982323
-0.013381441123783588, -0.005477456375956535, -0.01689795032143593
-0.014602339826524258, -0.00528587494045496, -0.01685035414993763
-0.013833094388246536, -0.004808265715837479, -0.016675883904099464
-0.011625115759670734, -0.0046970476396381855, -0.016394997015595436
-0.011975803412497044, -0.005839142482727766, -0.016357695683836937
-0.012178583070635796, -0.005370644386857748, -0.015971533954143524
-0.01383219938725233, -0.004977834410965443, -0.015537603758275509
-0.012897397391498089, -0.0052141533233225346, -0.016707569360733032
-0.011246085166931152, -0.004802864044904709, -0.017039678990840912
-0.013764017261564732, -0.006145976018160582, -0.016808144748210907
-0.014713198877871037, -0.0065719448029994965, -0.016644537448883057
-0.013317697681486607, -0.005900373682379723, -0.01649894379079342
-0.011610263027250767, -0.006328252609819174, -0.01667487621307373
-0.011981329880654812, -0.006821550894528627, -0.016672007739543915
-0.012418652884662151, -0.00578210549429059, -0.016606297343969345
-0.013176506385207176, -0.005021643824875355, -0.016283148899674416
-0.012099447660148144, -0.004393806681036949, -0.017279895022511482
-0.011676959693431854, -0.004879206418991089, -0.017056509852409363
-0.013414300978183746, -0.00558969471603632, -0.016848202794790268
-0.013846971094608307, -0.004454482812434435, -0.016710467636585236
-0.01231754943728447, -0.00407168036326766, -0.01666984334588051
-0.011778384447097778, -0.004932538606226444, -0.017135538160800934
-0.013158725574612617, -0.005283796694129705, -0.01689787022769451
-0.013366051018238068, -0.004974898416548967, -0.016349026933312416
-0.012921810150146484, -0.005209484603255987, -0.016097204759716988
-0.011473448947072029, -0.0054979887790977955, -0.016656864434480667
-0.01208803802728653, -0.005341441370546818, -0.01652020961046219
-0.01418110728263855, -0.0048198155127465725, -0.01601496711373329
